BayID,DeviceID,Description1,Description2,Description3,Description4,Description5,Description6,DisabilityExt1,DisabilityExt2,DisabilityExt3,DisabilityExt4,DisabilityExt5,DisabilityExt6,Duration1,Duration2,Duration3,Duration4,Duration5,Duration6,EffectiveOnPH1,EffectiveOnPH2,EffectiveOnPH3,EffectiveOnPH4,EffectiveOnPH5,EffectiveOnPH6,EndTime1,EndTime2,EndTime3,EndTime4,EndTime5,EndTime6,Exemption1,Exemption2,Exemption3,Exemption4,Exemption5,Exemption6,FromDay1,FromDay2,FromDay3,FromDay4,FromDay5,FromDay6,StartTime1,StartTime2,StartTime3,StartTime4,StartTime5,StartTime6,ToDay1,ToDay2,ToDay3,ToDay4,ToDay5,ToDay6,TypeDesc1,TypeDesc2,TypeDesc3,TypeDesc4,TypeDesc5,TypeDesc6
3837,24296,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
3218,23789,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
4443,24451,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
815,25072,2P MTR M-SAT 7:30-20:30,1P SUN 7:30-18:30,,,,,240,120,,,,,120,60,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,1P,,,,
1596,26014,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 6:30PM-8:30PM,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P Meter,,,,
3205,23249,1P RPA M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,0,,,,,,23:00:00,,,,,,Residents Permit Accepted,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
3149,25172,3P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,360,240,,,,,180,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,2P,,,,
2236,24435,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3818,19953,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
1348,25032,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
5424,25025,1P MTR M-F 7:30-18:30,1P SAT-SUN 7:30-18:30,,,,,120,120,,,,,60,60,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,1P Meter,1P,,,,
3800,19935,4P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,480,240,,,,,240,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,4P Meter,2P,,,,
5996,25076,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
591,25021,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
1881,26024,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
2288,26036,2P DIS M-F 7:30-16:00,2P DIS M-F 18:30-19:30,2P DIS SAT 7:30-19:30,2P DIS SUN 7:30-18:30,,,0,0,0,0,,,120,120,120,120,,,0,0,0,0,,,16:00:00,19:30:00,19:30:00,18:30:00,,,,,,,,,1,1,6,0,,,07:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,2P Disabled Only,2P Disabled Only,2P Disabled Only,2P Disabled Only,,
3206,25001,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3217,26378,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
8148,25527,1P M-SUN 7:30-23:00,,,,,,120,,,,,,60,,,,,,1,,,,,,23:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,0,,,,,,1P,,,,,
752,24897,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3496,24917,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,120,240,240,,,,60,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,2P,,,
2378,26479,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,16:00:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,07:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
1757,24846,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
2643,24880,2P M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P,2P,,,,
576,24987,2P MTR M-F 7:30-16:00,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,240,240,240,240,,,120,120,120,120,,,0,0,0,0,,,16:00:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,07:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,2P,,
2322,26891,1P MTR M-F 7:30-16:00,CW TOW M-F 16:00-18:30,2P MTR M-SAT 18.30 - 20.30,1P MTR SAT 7.30-6.30PM,1P SUN 7:00-18:30,,120,0,240,120,120,,60,0,120,60,60,,0,0,0,0,0,,16:00:00,18:30:00,20:30:00,18:30:00,18:30:00,,,,,,,,1,1,1,6,0,,07:30:00,16:00:00,18:30:00,07:30:00,07:00:00,,5,5,6,6,0,,1P Meter,Clearway (Tow away),2P,1P Meter,1P,
3223,23078,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
3198,24383,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
1218,24937,CW TOW M-F 7:00-10:00,1/2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,1/2 PMTR  SAT,2P MTR SAT 6.30PM - 8.30PM,0,60,0,240,60,240,0,30,0,120,30,120,0,0,0,0,0,0,10:00:00,16:00:00,19:00:00,20:30:00,18:30:00,20:30:00,,,,,,,1,1,1,1,6,6,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,18:30:00,5,5,5,5,6,6,Clearway (Tow away),1/2P Meter,Clearway (Tow away),2P Meter,1/2P Meter,2P Meter
2238,24943,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3354,24836,2P MTR M-SAT 7:30-20:30,Temp Sign Plate Sun-Sun 4:00-5:00,2P SUN 7:30-18:30,,,,240,60,240,,,,120,30,120,,,,0,0,0,,,,20:30:00,05:00:00,18:30:00,,,,,,,,,,1,0,0,,,,07:30:00,04:00:00,07:30:00,,,,6,0,0,,,,2P Meter,1/2P,2P,,,
1811,24838,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,20:30:00,,,,,,,,,,,1,1,,,,,07:30:00,18:30:00,,,,,6,6,,,,,1P Meter,2P,,,,
6700,24989,3P MTR M-SAT 7:30-20:30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,3P,,,,
1954,24948,3P MTR M-SAT 7:30-20:30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,3P,,,,
2097,24941,P/10 MINS NO PARKING M-SUN 0:00 TO 23:59,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P/ 10 Min,,,,,
2366,24956,1P MTR M-F 9:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,6,6,,,,1P Meter,2P,1P Meter,,,
2753,25080,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
2717,25077,1/2P MTR M-SAT 7.30 TO 18.30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,60,240,240,,,,30,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1/2P Meter,2P,2P,,,
3636,25113,LZ 15M M-F 7:30-18:30,LZ 15M SAT 7:30-12:30,,,,,0,0,,,,,15,15,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,Loading Zone 15M,Loading Zone 15M,,,,
2747,25079,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
3585,25158,2P MTR M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P,,,,
6420,25031,2P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
3682,25116,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
3007,25093,1/2P M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,60,240,,,,,30,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,1/2P,2P,,,,
2313,25054,2P DIS M-F 9.30 - 8.30PM,P DIS AOT 8:31PM-11:59PM,2P DIS SAT - SUN 7.30 TO 20.30,,,,0,0,0,,,,120,"1,440",120,,,,0,1,0,,,,20:30:00,23:59:59,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,20:31:00,07:30:00,,,,5,0,0,,,,2P Disabled Only,Disabled Only,2P Disabled Only,,,
728,25007,2P MTR M-F 9.30 - 16.30,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,240,240,240,240,,,120,120,120,120,,,0,0,0,0,,,16:30:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,09:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,2P,,
1952,24949,3P MTR M-SAT 7:30-20:30,3P SUN 7:30-18:30,,,,,360,360,,,,,180,180,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,3P Meter,3P,,,,
2715,26829,1/2P MTR M-SAT 7.30 TO 18.30,2P MTR M-SAT 18.30 - 20.30,2P SUN 7:30-18:30,,,,60,240,240,,,,30,120,120,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1/2P Meter,2P,2P,,,
3213,23445,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
1407,24900,2P MTR M-F 7:30-16:00,,,,,,240,,,,,,120,,,,,,0,,,,,,16:00:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,5,,,,,,2P Meter,,,,,
710,24895,2P MTR M-F 9:30-20:30,2P MTR SAT 7:30-20:30,1P SUN 7:30-18:30,,,,240,240,120,,,,120,120,60,,,,0,0,0,,,,20:30:00,20:30:00,18:30:00,,,,,,,,,,1,6,0,,,,09:30:00,07:30:00,07:30:00,,,,5,6,0,,,,2P Meter,2P Meter,1P,,,
1369,24985,1/2P MTR M-F 9:30-16:00,2P MTR 18.00-20.30 M-SA,1/2P MTR 7.30-18.00 SAT,,,,60,240,60,,,,30,120,30,,,,0,0,0,,,,16:00:00,20:30:00,18:00:00,,,,,,,,,,1,1,6,,,,09:30:00,18:00:00,07:30:00,,,,5,6,6,,,,1/2P Meter,2P Meter,1/2P Meter,,,
675,24894,1P MTR M-F 9:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P MTR SAT 7.30-6.30PM,1P SUN 7:30-18:30,,,120,240,120,120,,,60,120,60,60,,,0,0,0,0,,,18:30:00,20:30:00,18:30:00,18:30:00,,,,,,,,,1,1,6,0,,,09:30:00,18:30:00,07:30:00,07:30:00,,,5,6,6,0,,,1P Meter,2P,1P Meter,1P,,
1446,26505,2P MTR M-F 9:30-16:00,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,,,,240,240,240,,,,120,120,120,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,09:30:00,18:30:00,07:30:00,,,,5,5,6,,,,2P Meter,2P Meter,2P Meter,,,
635,24988,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
2302,24954,1P MTR M-F 7:30-16:00,2P MTR M-SAT 18.30 - 20.30,1P MTR Sat 7.30am to 6.30pm,1P SUN 7:30-18:30,,,120,240,120,120,,,60,120,60,60,,,0,0,0,0,,,16:00:00,20:30:00,18:30:00,18:30:00,,,,,,,,,1,1,6,0,,,07:30:00,18:30:00,07:30:00,07:30:00,,,5,6,6,0,,,1P Meter,2P,1P Meter,1P,,
1270,26633,CW TOW M-F 7:00-10:00,2P MTR M-F 10:00-16:00,CW TOW M-F 16:00-19:00,2P MTR M-F 19:00-20:30,2P MTR SAT 7:30-20:30,,0,240,0,240,240,,0,120,0,120,120,,0,0,0,0,0,,10:00:00,16:00:00,19:00:00,20:30:00,20:30:00,,,,,,,,1,1,1,1,6,,07:00:00,10:00:00,16:00:00,19:00:00,07:30:00,,5,5,5,5,6,,Clearway (Tow away),2P Meter,Clearway (Tow away),2P Meter,2P Meter,
3345,24835,2P MTR M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Meter,2P,,,,
2518,26895,1P MTR M-SAT 7:30-18:30,2P MTR M-SAT 18.30 - 20.30,1P SUN 7:30-18:30,,,,120,240,120,,,,60,120,60,,,,0,0,0,,,,18:30:00,20:30:00,18:30:00,,,,,,,,,,1,1,0,,,,07:30:00,18:30:00,07:30:00,,,,6,6,0,,,,1P Meter,2P,1P,,,
2564,24958,2P MTR M-SAT 7:30-20:30,,,,,,240,,,,,,120,,,,,,0,,,,,,20:30:00,,,,,,,,,,,,1,,,,,,07:30:00,,,,,,6,,,,,,2P Meter,,,,,
727,25008,2P MTR M-F 9.30 - 16.30,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,240,240,240,240,,,120,120,120,120,,,0,0,0,0,,,16:30:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,09:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,2P,,
1538,24876,2P DIS ONLY 7.30 - 20.30,P DIS AOT 20:30 TO 23:59,,,,,0,0,,,,,120,"1,440",,,,,1,1,,,,,20:30:00,23:59:59,,,,,,,,,,,1,1,,,,,07:30:00,20:30:00,,,,,0,0,,,,,2P Disabled Only,Disabled Only,,,,
6845,26975,4P TKT A M-F 7:30-18:30,4P TKT A SAT 7:30-12:30,,,,,480,480,,,,,240,240,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,4P Ticket A,4P Ticket A,,,,
3575,23447,2P MTR M-F 7:30-18:30,2P SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P,,,,
627,24501,2P MTR M-F 7:30-16:00,2P MTR M-F 18:30-20:30,2P MTR SAT 7:30-20:30,2P SUN 7:30-18:30,,,240,240,240,240,,,120,120,120,120,,,0,0,0,0,,,16:00:00,20:30:00,20:30:00,18:30:00,,,,,,,,,1,1,6,0,,,07:30:00,18:30:00,07:30:00,07:30:00,,,5,5,6,0,,,2P Meter,2P Meter,2P Meter,2P,,
5369,25026,2P TKT A M-F 7:30-18:30,2P TKT A SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,Residents Permit Accepted,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Ticket A,2P Ticket A,,,,
3676,25115,2P MTR M-F 7:30-18:30,2P MTR SAT 7:30-12:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,12:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,6,,,,,2P Meter,2P Meter,,,,
5671,21188,P/10mins (621) AOT M-SUN 12.00AM-11.59PM,,,,,,20,,,,,,10,,,,,,1,,,,,,23:59:59,,,,,,,,,,,,1,,,,,,00:00:00,,,,,,0,,,,,,P/ 10 Min,,,,,
5257,21860,3P Ticket M-F 1000-1500, P10 M-F 1500-1600,3P Ticket M-F 1900-2030,3P Ticket Sat 0730-2030,,,360,20,360,360,,,180,10,180,180,,,0,0,0,0,,,15:00:00,16:00:00,20:30:00,20:30:00,,,,,,,,,1,1,1,6,,,10:00:00,15:00:00,19:00:00,07:30:00,,,5,5,5,6,,,3P Ticket A,P 10 Mins,3P Ticket A,3P Ticket A,,
5258,21861,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5260,21863,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5261,21864,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
3228,24432,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
5263,21866,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5264,21867,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5265,21868,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5266,21869,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5267,21870,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5268,21871,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5269,21872,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
3199,24605,2P MTR M-F 7:30-18:30,2P S-S 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,6,,,,,07:30:00,07:30:00,,,,,5,0,,,,,2P Meter,2P,,,,
5271,21854,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5272,21855,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5273,21858,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
5274,21859,3P MTR M-F 10:00-16:00,3P MTR M-F 19:00-20:30,3P MTR Sat 7:30-20:30,,,,360,360,360,,,,180,180,180,,,,0,0,0,,,,16:00:00,20:30:00,20:30:00,,,,,,,,,,1,1,6,,,,10:00:00,19:00:00,07:30:00,,,,5,5,6,,,,3P Meter,3P Meter,3P Meter,,,
3633,26700,1P MTR M-SAT 7:30-18:30,2P SUN 7:30-18:30,,,,,120,240,,,,,60,120,,,,,0,0,,,,,18:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,1P Meter,2P,,,,
4237,24511,2P TKT A M-SAT 7:30-20:30,2P SUN 7:30-18:30,,,,,240,240,,,,,120,120,,,,,0,0,,,,,20:30:00,18:30:00,,,,,,,,,,,1,0,,,,,07:30:00,07:30:00,,,,,6,0,,,,,2P Ticket A,2P,,,,
